AC,Meth level,Gamma mew,Gamma sigma,Num sites,Type
70,10,1.35e-07,3.89e-08,0.7746863949217148,Theory
71,10,1.35e-07,3.89e-08,1.0,Data
71,10,1.35e-07,3.89e-08,0.7549202264768147,Theory
72,10,1.35e-07,3.89e-08,0.0,Data
72,10,1.35e-07,3.89e-08,0.7360476634077799,Theory
73,10,1.35e-07,3.89e-08,0.0,Data
73,10,1.35e-07,3.89e-08,0.7181333123577619,Theory
74,10,1.35e-07,3.89e-08,1.0,Data
74,10,1.35e-07,3.89e-08,0.7002976469482478,Theory
75,10,1.35e-07,3.89e-08,1.0,Data
75,10,1.35e-07,3.89e-08,0.6825540201629471,Theory
76,10,1.35e-07,3.89e-08,1.0,Data
76,10,1.35e-07,3.89e-08,0.6650800632589229,Theory
77,10,1.35e-07,3.89e-08,0.0,Data
77,10,1.35e-07,3.89e-08,0.6479696778523605,Theory
78,10,1.35e-07,3.89e-08,1.0,Data
78,10,1.35e-07,3.89e-08,0.6315336101040909,Theory
79,10,1.35e-07,3.89e-08,1.0,Data
79,10,1.35e-07,3.89e-08,0.6158299740765754,Theory
80,10,1.35e-07,3.89e-08,0.0,Data
80,10,1.35e-07,3.89e-08,0.6012127531987976,Theory
81,10,1.35e-07,3.89e-08,1.0,Data
81,10,1.35e-07,3.89e-08,0.5873017749042545,Theory
82,10,1.35e-07,3.89e-08,0.0,Data
82,10,1.35e-07,3.89e-08,0.5741200392535468,Theory
83,10,1.35e-07,3.89e-08,0.0,Data
83,10,1.35e-07,3.89e-08,0.5615968136373178,Theory
84,10,1.35e-07,3.89e-08,1.0,Data
84,10,1.35e-07,3.89e-08,0.5495628680324087,Theory
85,10,1.35e-07,3.89e-08,1.0,Data
85,10,1.35e-07,3.89e-08,0.5376550561320236,Theory
86,10,1.35e-07,3.89e-08,0.0,Data
86,10,1.35e-07,3.89e-08,0.5257043764907035,Theory
87,10,1.35e-07,3.89e-08,1.0,Data
87,10,1.35e-07,3.89e-08,0.5136354358512786,Theory
88,10,1.35e-07,3.89e-08,1.0,Data
88,10,1.35e-07,3.89e-08,0.5015422550486388,Theory
89,10,1.35e-07,3.89e-08,0.0,Data
89,10,1.35e-07,3.89e-08,0.4902314724911121,Theory
90,10,1.35e-07,3.89e-08,2.0,Data
90,10,1.35e-07,3.89e-08,0.4798739667087856,Theory
91,10,1.35e-07,3.89e-08,0.0,Data
91,10,1.35e-07,3.89e-08,0.469640380850303,Theory
92,10,1.35e-07,3.89e-08,0.0,Data
92,10,1.35e-07,3.89e-08,0.45945244245860345,Theory
93,10,1.35e-07,3.89e-08,1.0,Data
93,10,1.35e-07,3.89e-08,0.4495094253318574,Theory
94,10,1.35e-07,3.89e-08,2.0,Data
94,10,1.35e-07,3.89e-08,0.44003955222969393,Theory
95,10,1.35e-07,3.89e-08,0.0,Data
95,10,1.35e-07,3.89e-08,0.4308296648344973,Theory
96,10,1.35e-07,3.89e-08,2.0,Data
96,10,1.35e-07,3.89e-08,0.4217120005037139,Theory
97,10,1.35e-07,3.89e-08,0.0,Data
97,10,1.35e-07,3.89e-08,0.41257038533334545,Theory
98,10,1.35e-07,3.89e-08,0.0,Data
98,10,1.35e-07,3.89e-08,0.4042450707301851,Theory
99,10,1.35e-07,3.89e-08,2.0,Data
99,10,1.35e-07,3.89e-08,0.3964659865595652,Theory
100,10,1.35e-07,3.89e-08,1.0,Data
100,10,1.35e-07,3.89e-08,0.3892249918249128,Theory
101,10,1.35e-07,3.89e-08,0.0,Data
101,10,1.35e-07,3.89e-08,0.38240758476016773,Theory
102,10,1.35e-07,3.89e-08,0.0,Data
102,10,1.35e-07,3.89e-08,0.3756251268366671,Theory
103,10,1.35e-07,3.89e-08,1.0,Data
103,10,1.35e-07,3.89e-08,0.36858521368455366,Theory
104,10,1.35e-07,3.89e-08,0.0,Data
104,10,1.35e-07,3.89e-08,0.3616028581373266,Theory
105,10,1.35e-07,3.89e-08,0.0,Data
105,10,1.35e-07,3.89e-08,0.3548877582082305,Theory
106,10,1.35e-07,3.89e-08,1.0,Data
106,10,1.35e-07,3.89e-08,0.3486722390576499,Theory
107,10,1.35e-07,3.89e-08,1.0,Data
107,10,1.35e-07,3.89e-08,0.34247370108755587,Theory
108,10,1.35e-07,3.89e-08,3.0,Data
108,10,1.35e-07,3.89e-08,0.33624802715081553,Theory
109,10,1.35e-07,3.89e-08,1.0,Data
109,10,1.35e-07,3.89e-08,0.32987690673615155,Theory
110,10,1.35e-07,3.89e-08,1.0,Data
110,10,1.35e-07,3.89e-08,0.3237167734111655,Theory
111,10,1.35e-07,3.89e-08,0.0,Data
111,10,1.35e-07,3.89e-08,0.31809491561654885,Theory
112,10,1.35e-07,3.89e-08,0.0,Data
112,10,1.35e-07,3.89e-08,0.31271629751552227,Theory
113,10,1.35e-07,3.89e-08,1.0,Data
113,10,1.35e-07,3.89e-08,0.30729083807954877,Theory
114,10,1.35e-07,3.89e-08,0.0,Data
114,10,1.35e-07,3.89e-08,0.30195028848911915,Theory
115,10,1.35e-07,3.89e-08,0.0,Data
115,10,1.35e-07,3.89e-08,0.29712138734830496,Theory
116,10,1.35e-07,3.89e-08,0.0,Data
116,10,1.35e-07,3.89e-08,0.2924770252751966,Theory
117,10,1.35e-07,3.89e-08,0.0,Data
117,10,1.35e-07,3.89e-08,0.287767613311425,Theory
118,10,1.35e-07,3.89e-08,0.0,Data
118,10,1.35e-07,3.89e-08,0.28330850204865404,Theory
119,10,1.35e-07,3.89e-08,0.0,Data
119,10,1.35e-07,3.89e-08,0.2785013187940434,Theory
120,10,1.35e-07,3.89e-08,0.0,Data
120,10,1.35e-07,3.89e-08,0.27372525033389217,Theory
121,10,1.35e-07,3.89e-08,0.0,Data
121,10,1.35e-07,3.89e-08,0.269201973003021,Theory
122,10,1.35e-07,3.89e-08,0.0,Data
122,10,1.35e-07,3.89e-08,0.265026584473834,Theory
123,10,1.35e-07,3.89e-08,0.0,Data
123,10,1.35e-07,3.89e-08,0.2608993416020264,Theory
124,10,1.35e-07,3.89e-08,0.0,Data
124,10,1.35e-07,3.89e-08,0.2571091948169497,Theory
125,10,1.35e-07,3.89e-08,0.0,Data
125,10,1.35e-07,3.89e-08,0.2531047587638092,Theory
126,10,1.35e-07,3.89e-08,0.0,Data
126,10,1.35e-07,3.89e-08,0.24921329532521283,Theory
127,10,1.35e-07,3.89e-08,0.0,Data
127,10,1.35e-07,3.89e-08,0.24552931760063268,Theory
128,10,1.35e-07,3.89e-08,0.0,Data
128,10,1.35e-07,3.89e-08,0.2416048287208747,Theory
129,10,1.35e-07,3.89e-08,0.0,Data
129,10,1.35e-07,3.89e-08,0.2373352166022472,Theory
130,10,1.35e-07,3.89e-08,0.0,Data
130,10,1.35e-07,3.89e-08,0.23324918428089736,Theory
131,10,1.35e-07,3.89e-08,0.0,Data
131,10,1.35e-07,3.89e-08,0.22953489938890137,Theory
132,10,1.35e-07,3.89e-08,0.0,Data
132,10,1.35e-07,3.89e-08,0.2264428666820968,Theory
133,10,1.35e-07,3.89e-08,0.0,Data
133,10,1.35e-07,3.89e-08,0.22369992232517844,Theory
134,10,1.35e-07,3.89e-08,0.0,Data
134,10,1.35e-07,3.89e-08,0.22087736618316156,Theory
135,10,1.35e-07,3.89e-08,1.0,Data
135,10,1.35e-07,3.89e-08,0.21791229185430683,Theory
136,10,1.35e-07,3.89e-08,0.0,Data
136,10,1.35e-07,3.89e-08,0.21446706540452953,Theory
137,10,1.35e-07,3.89e-08,0.0,Data
137,10,1.35e-07,3.89e-08,0.2111071520250573,Theory
138,10,1.35e-07,3.89e-08,1.0,Data
138,10,1.35e-07,3.89e-08,0.20789834901493603,Theory
139,10,1.35e-07,3.89e-08,0.0,Data
139,10,1.35e-07,3.89e-08,0.20475709477367726,Theory
140,10,1.35e-07,3.89e-08,0.0,Data
140,10,1.35e-07,3.89e-08,0.20153976213622163,Theory
141,10,1.35e-07,3.89e-08,0.0,Data
141,10,1.35e-07,3.89e-08,0.19808068348812521,Theory
142,10,1.35e-07,3.89e-08,0.0,Data
142,10,1.35e-07,3.89e-08,0.1942588111564523,Theory
143,10,1.35e-07,3.89e-08,0.0,Data
143,10,1.35e-07,3.89e-08,0.19058252153076072,Theory
144,10,1.35e-07,3.89e-08,0.0,Data
144,10,1.35e-07,3.89e-08,0.18742346311946662,Theory
145,10,1.35e-07,3.89e-08,0.0,Data
145,10,1.35e-07,3.89e-08,0.18469486691412834,Theory
146,10,1.35e-07,3.89e-08,0.0,Data
146,10,1.35e-07,3.89e-08,0.1822080229823207,Theory
147,10,1.35e-07,3.89e-08,0.0,Data
147,10,1.35e-07,3.89e-08,0.179637492719294,Theory
148,10,1.35e-07,3.89e-08,0.0,Data
148,10,1.35e-07,3.89e-08,0.17728818684390613,Theory
149,10,1.35e-07,3.89e-08,0.0,Data
149,10,1.35e-07,3.89e-08,0.17530050980749173,Theory
150,10,1.35e-07,3.89e-08,0.0,Data
150,10,1.35e-07,3.89e-08,0.17334605549028653,Theory
151,10,1.35e-07,3.89e-08,0.0,Data
151,10,1.35e-07,3.89e-08,0.17153905039924836,Theory
152,10,1.35e-07,3.89e-08,0.0,Data
152,10,1.35e-07,3.89e-08,0.16971607093129226,Theory
153,10,1.35e-07,3.89e-08,1.0,Data
153,10,1.35e-07,3.89e-08,0.16801655123662168,Theory
154,10,1.35e-07,3.89e-08,0.0,Data
154,10,1.35e-07,3.89e-08,0.16635183077454546,Theory
155,10,1.35e-07,3.89e-08,0.0,Data
155,10,1.35e-07,3.89e-08,0.16459392032851114,Theory
156,10,1.35e-07,3.89e-08,0.0,Data
156,10,1.35e-07,3.89e-08,0.16243812209233668,Theory
157,10,1.35e-07,3.89e-08,0.0,Data
157,10,1.35e-07,3.89e-08,0.16025673643519334,Theory
158,10,1.35e-07,3.89e-08,0.0,Data
158,10,1.35e-07,3.89e-08,0.15832161368385994,Theory
159,10,1.35e-07,3.89e-08,0.0,Data
159,10,1.35e-07,3.89e-08,0.1565138425923483,Theory
160,10,1.35e-07,3.89e-08,2.0,Data
160,10,1.35e-07,3.89e-08,0.15452692646732602,Theory
161,10,1.35e-07,3.89e-08,0.0,Data
161,10,1.35e-07,3.89e-08,0.15238777297404923,Theory
162,10,1.35e-07,3.89e-08,0.0,Data
162,10,1.35e-07,3.89e-08,0.15043320856458556,Theory
163,10,1.35e-07,3.89e-08,0.0,Data
163,10,1.35e-07,3.89e-08,0.14859863258406267,Theory
164,10,1.35e-07,3.89e-08,1.0,Data
164,10,1.35e-07,3.89e-08,0.14688969729683157,Theory
165,10,1.35e-07,3.89e-08,0.0,Data
165,10,1.35e-07,3.89e-08,0.14527994079120268,Theory
166,10,1.35e-07,3.89e-08,0.0,Data
166,10,1.35e-07,3.89e-08,0.14365852748450023,Theory
167,10,1.35e-07,3.89e-08,0.0,Data
167,10,1.35e-07,3.89e-08,0.14202149336145137,Theory
168,10,1.35e-07,3.89e-08,0.0,Data
168,10,1.35e-07,3.89e-08,0.14054473838349354,Theory
169,10,1.35e-07,3.89e-08,0.0,Data
169,10,1.35e-07,3.89e-08,0.1390396215551882,Theory
170,10,1.35e-07,3.89e-08,0.0,Data
170,10,1.35e-07,3.89e-08,0.1374976762267933,Theory
171,10,1.35e-07,3.89e-08,0.0,Data
171,10,1.35e-07,3.89e-08,0.13593372247020835,Theory
172,10,1.35e-07,3.89e-08,0.0,Data
172,10,1.35e-07,3.89e-08,0.13419342053458883,Theory
173,10,1.35e-07,3.89e-08,1.0,Data
173,10,1.35e-07,3.89e-08,0.1324342225313981,Theory
174,10,1.35e-07,3.89e-08,0.0,Data
174,10,1.35e-07,3.89e-08,0.1307208937313573,Theory
175,10,1.35e-07,3.89e-08,0.0,Data
175,10,1.35e-07,3.89e-08,0.12936746988905215,Theory
176,10,1.35e-07,3.89e-08,0.0,Data
176,10,1.35e-07,3.89e-08,0.12816182344142235,Theory
177,10,1.35e-07,3.89e-08,0.0,Data
177,10,1.35e-07,3.89e-08,0.12678468363438913,Theory
178,10,1.35e-07,3.89e-08,0.0,Data
178,10,1.35e-07,3.89e-08,0.12531193219992187,Theory
179,10,1.35e-07,3.89e-08,0.0,Data
179,10,1.35e-07,3.89e-08,0.12387177921042393,Theory
180,10,1.35e-07,3.89e-08,0.0,Data
180,10,1.35e-07,3.89e-08,0.12252641493241652,Theory
181,10,1.35e-07,3.89e-08,0.0,Data
181,10,1.35e-07,3.89e-08,0.12127564090566281,Theory
182,10,1.35e-07,3.89e-08,0.0,Data
182,10,1.35e-07,3.89e-08,0.12007153287760704,Theory
183,10,1.35e-07,3.89e-08,0.0,Data
183,10,1.35e-07,3.89e-08,0.11886374721507084,Theory
184,10,1.35e-07,3.89e-08,0.0,Data
184,10,1.35e-07,3.89e-08,0.11759867149111022,Theory
185,10,1.35e-07,3.89e-08,0.0,Data
185,10,1.35e-07,3.89e-08,0.11632608424247386,Theory
186,10,1.35e-07,3.89e-08,0.0,Data
186,10,1.35e-07,3.89e-08,0.11489874388254023,Theory
187,10,1.35e-07,3.89e-08,0.0,Data
187,10,1.35e-07,3.89e-08,0.11371217110996064,Theory
188,10,1.35e-07,3.89e-08,0.0,Data
188,10,1.35e-07,3.89e-08,0.11266985577890382,Theory
189,10,1.35e-07,3.89e-08,1.0,Data
189,10,1.35e-07,3.89e-08,0.11169264607855942,Theory
190,10,1.35e-07,3.89e-08,1.0,Data
190,10,1.35e-07,3.89e-08,0.11084134080967727,Theory
191,10,1.35e-07,3.89e-08,0.0,Data
191,10,1.35e-07,3.89e-08,0.10989346622636405,Theory
192,10,1.35e-07,3.89e-08,0.0,Data
192,10,1.35e-07,3.89e-08,0.10892133491209995,Theory
193,10,1.35e-07,3.89e-08,0.0,Data
193,10,1.35e-07,3.89e-08,0.10776767075282791,Theory
194,10,1.35e-07,3.89e-08,1.0,Data
194,10,1.35e-07,3.89e-08,0.10666194290300214,Theory
195,10,1.35e-07,3.89e-08,1.0,Data
195,10,1.35e-07,3.89e-08,0.10534363138623568,Theory
196,10,1.35e-07,3.89e-08,0.0,Data
196,10,1.35e-07,3.89e-08,0.10397942490532,Theory
197,10,1.35e-07,3.89e-08,0.0,Data
197,10,1.35e-07,3.89e-08,0.10267201400552842,Theory
198,10,1.35e-07,3.89e-08,0.0,Data
198,10,1.35e-07,3.89e-08,0.10151373314474774,Theory
199,10,1.35e-07,3.89e-08,0.0,Data
199,10,1.35e-07,3.89e-08,0.10020571652582153,Theory
200,10,1.35e-07,3.89e-08,0.0,Data
200,10,1.35e-07,3.89e-08,0.09890339458740764,Theory
0,11,1.47e-07,2.9e-08,4.0,Data
0,11,1.47e-07,2.9e-08,1.4846099807331383,Theory
1,11,1.47e-07,2.9e-08,1.0,Data
1,11,1.47e-07,2.9e-08,3.937173576503829,Theory
2,11,1.47e-07,2.9e-08,6.0,Data
2,11,1.47e-07,2.9e-08,6.297900355148144,Theory
3,11,1.47e-07,2.9e-08,9.0,Data
3,11,1.47e-07,2.9e-08,8.000751730556354,Theory
4,11,1.47e-07,2.9e-08,10.0,Data
4,11,1.47e-07,2.9e-08,8.963355198785266,Theory
5,11,1.47e-07,2.9e-08,6.0,Data
5,11,1.47e-07,2.9e-08,9.327949197239132,Theory
6,11,1.47e-07,2.9e-08,7.0,Data
6,11,1.47e-07,2.9e-08,9.280470404916313,Theory
7,11,1.47e-07,2.9e-08,10.0,Data
7,11,1.47e-07,2.9e-08,8.97883978456763,Theory
8,11,1.47e-07,2.9e-08,5.0,Data
8,11,1.47e-07,2.9e-08,8.538006606455061,Theory
9,11,1.47e-07,2.9e-08,7.0,Data
9,11,1.47e-07,2.9e-08,8.033585619912275,Theory
10,11,1.47e-07,2.9e-08,4.0,Data
10,11,1.47e-07,2.9e-08,7.511847980402362,Theory
11,11,1.47e-07,2.9e-08,9.0,Data
11,11,1.47e-07,2.9e-08,6.99889911264708,Theory
12,11,1.47e-07,2.9e-08,11.0,Data
12,11,1.47e-07,2.9e-08,6.508252578542018,Theory
13,11,1.47e-07,2.9e-08,7.0,Data
13,11,1.47e-07,2.9e-08,6.047497366157381,Theory
14,11,1.47e-07,2.9e-08,6.0,Data
14,11,1.47e-07,2.9e-08,5.619941772532207,Theory
15,11,1.47e-07,2.9e-08,2.0,Data
15,11,1.47e-07,2.9e-08,5.226079787028481,Theory
16,11,1.47e-07,2.9e-08,8.0,Data
16,11,1.47e-07,2.9e-08,4.864967831149777,Theory
17,11,1.47e-07,2.9e-08,5.0,Data
17,11,1.47e-07,2.9e-08,4.534303700265247,Theory
18,11,1.47e-07,2.9e-08,5.0,Data
18,11,1.47e-07,2.9e-08,4.232027027796232,Theory
19,11,1.47e-07,2.9e-08,9.0,Data
19,11,1.47e-07,2.9e-08,3.955892264146439,Theory
20,11,1.47e-07,2.9e-08,4.0,Data
20,11,1.47e-07,2.9e-08,3.70354968939755,Theory
21,11,1.47e-07,2.9e-08,5.0,Data
21,11,1.47e-07,2.9e-08,3.472656521827892,Theory
22,11,1.47e-07,2.9e-08,6.0,Data
22,11,1.47e-07,2.9e-08,3.260991335748463,Theory
23,11,1.47e-07,2.9e-08,4.0,Data
23,11,1.47e-07,2.9e-08,3.0667443344801324,Theory
24,11,1.47e-07,2.9e-08,3.0,Data
24,11,1.47e-07,2.9e-08,2.8882722953746285,Theory
25,11,1.47e-07,2.9e-08,5.0,Data
25,11,1.47e-07,2.9e-08,2.7239151333577927,Theory
26,11,1.47e-07,2.9e-08,1.0,Data
26,11,1.47e-07,2.9e-08,2.5721747844499405,Theory
27,11,1.47e-07,2.9e-08,1.0,Data
27,11,1.47e-07,2.9e-08,2.431847615059563,Theory
28,11,1.47e-07,2.9e-08,5.0,Data
28,11,1.47e-07,2.9e-08,2.3021352471727545,Theory
29,11,1.47e-07,2.9e-08,5.0,Data
29,11,1.47e-07,2.9e-08,2.181975638814999,Theory
30,11,1.47e-07,2.9e-08,0.0,Data
30,11,1.47e-07,2.9e-08,2.0700555630854662,Theory
31,11,1.47e-07,2.9e-08,2.0,Data
31,11,1.47e-07,2.9e-08,1.9656293857496006,Theory
32,11,1.47e-07,2.9e-08,3.0,Data
32,11,1.47e-07,2.9e-08,1.86846333226364,Theory
33,11,1.47e-07,2.9e-08,2.0,Data
33,11,1.47e-07,2.9e-08,1.7782240648189984,Theory
34,11,1.47e-07,2.9e-08,0.0,Data
34,11,1.47e-07,2.9e-08,1.6944071061430557,Theory
35,11,1.47e-07,2.9e-08,3.0,Data
35,11,1.47e-07,2.9e-08,1.6159549291927764,Theory
36,11,1.47e-07,2.9e-08,1.0,Data
36,11,1.47e-07,2.9e-08,1.5425140026168733,Theory
37,11,1.47e-07,2.9e-08,2.0,Data
37,11,1.47e-07,2.9e-08,1.474030597382438,Theory
38,11,1.47e-07,2.9e-08,6.0,Data
38,11,1.47e-07,2.9e-08,1.410079578728924,Theory
39,11,1.47e-07,2.9e-08,1.0,Data
39,11,1.47e-07,2.9e-08,1.3500833518699487,Theory
40,11,1.47e-07,2.9e-08,4.0,Data
40,11,1.47e-07,2.9e-08,1.293783448247481,Theory
41,11,1.47e-07,2.9e-08,1.0,Data
41,11,1.47e-07,2.9e-08,1.240597689482017,Theory
42,11,1.47e-07,2.9e-08,0.0,Data
42,11,1.47e-07,2.9e-08,1.1901252964868212,Theory
43,11,1.47e-07,2.9e-08,0.0,Data
43,11,1.47e-07,2.9e-08,1.1424087313212696,Theory
44,11,1.47e-07,2.9e-08,1.0,Data
44,11,1.47e-07,2.9e-08,1.0973960284258195,Theory
45,11,1.47e-07,2.9e-08,0.0,Data
45,11,1.47e-07,2.9e-08,1.0546737473339838,Theory
46,11,1.47e-07,2.9e-08,2.0,Data
46,11,1.47e-07,2.9e-08,1.0139017113890034,Theory
47,11,1.47e-07,2.9e-08,0.0,Data
47,11,1.47e-07,2.9e-08,0.9750204894330756,Theory
48,11,1.47e-07,2.9e-08,1.0,Data
48,11,1.47e-07,2.9e-08,0.9382302913927043,Theory
49,11,1.47e-07,2.9e-08,0.0,Data
49,11,1.47e-07,2.9e-08,0.9033992660489473,Theory
50,11,1.47e-07,2.9e-08,0.0,Data
50,11,1.47e-07,2.9e-08,0.8701559512095604,Theory
51,11,1.47e-07,2.9e-08,3.0,Data
51,11,1.47e-07,2.9e-08,0.83879635337465,Theory
52,11,1.47e-07,2.9e-08,1.0,Data
52,11,1.47e-07,2.9e-08,0.809337429700614,Theory
53,11,1.47e-07,2.9e-08,1.0,Data
53,11,1.47e-07,2.9e-08,0.7813724028866231,Theory
54,11,1.47e-07,2.9e-08,1.0,Data
54,11,1.47e-07,2.9e-08,0.7547890836909124,Theory
55,11,1.47e-07,2.9e-08,0.0,Data
55,11,1.47e-07,2.9e-08,0.7295309251000747,Theory
56,11,1.47e-07,2.9e-08,1.0,Data
56,11,1.47e-07,2.9e-08,0.7058542137167332,Theory
57,11,1.47e-07,2.9e-08,0.0,Data
57,11,1.47e-07,2.9e-08,0.6834231602684802,Theory
58,11,1.47e-07,2.9e-08,1.0,Data
58,11,1.47e-07,2.9e-08,0.6620560944856755,Theory
59,11,1.47e-07,2.9e-08,0.0,Data
59,11,1.47e-07,2.9e-08,0.6413725159052566,Theory
60,11,1.47e-07,2.9e-08,1.0,Data
60,11,1.47e-07,2.9e-08,0.6214944604166548,Theory
61,11,1.47e-07,2.9e-08,0.0,Data
61,11,1.47e-07,2.9e-08,0.6026943259968677,Theory
62,11,1.47e-07,2.9e-08,0.0,Data
62,11,1.47e-07,2.9e-08,0.5849709566711592,Theory
63,11,1.47e-07,2.9e-08,0.0,Data
63,11,1.47e-07,2.9e-08,0.5682027961966928,Theory
64,11,1.47e-07,2.9e-08,0.0,Data
64,11,1.47e-07,2.9e-08,0.5521040028578202,Theory
65,11,1.47e-07,2.9e-08,0.0,Data
65,11,1.47e-07,2.9e-08,0.5368377854135804,Theory
66,11,1.47e-07,2.9e-08,1.0,Data
66,11,1.47e-07,2.9e-08,0.5224489695868411,Theory
67,11,1.47e-07,2.9e-08,0.0,Data
67,11,1.47e-07,2.9e-08,0.5085912795623686,Theory
68,11,1.47e-07,2.9e-08,0.0,Data
68,11,1.47e-07,2.9e-08,0.49525283773766476,Theory
69,11,1.47e-07,2.9e-08,0.0,Data
69,11,1.47e-07,2.9e-08,0.48235581173527164,Theory
70,11,1.47e-07,2.9e-08,0.0,Data
70,11,1.47e-07,2.9e-08,0.4698253524384407,Theory
71,11,1.47e-07,2.9e-08,0.0,Data
71,11,1.47e-07,2.9e-08,0.45779263710143403,Theory
72,11,1.47e-07,2.9e-08,0.0,Data
72,11,1.47e-07,2.9e-08,0.4462795277296271,Theory
73,11,1.47e-07,2.9e-08,0.0,Data
73,11,1.47e-07,2.9e-08,0.4353078734446558,Theory
74,11,1.47e-07,2.9e-08,2.0,Data
74,11,1.47e-07,2.9e-08,0.4246068162693755,Theory
75,11,1.47e-07,2.9e-08,0.0,Data
75,11,1.47e-07,2.9e-08,0.4140425809514321,Theory
76,11,1.47e-07,2.9e-08,0.0,Data
76,11,1.47e-07,2.9e-08,0.4036231432892701,Theory
77,11,1.47e-07,2.9e-08,1.0,Data
77,11,1.47e-07,2.9e-08,0.3933890024831317,Theory
78,11,1.47e-07,2.9e-08,1.0,Data
78,11,1.47e-07,2.9e-08,0.38345774382746745,Theory
79,11,1.47e-07,2.9e-08,0.0,Data
79,11,1.47e-07,2.9e-08,0.37390412778983184,Theory
80,11,1.47e-07,2.9e-08,0.0,Data
80,11,1.47e-07,2.9e-08,0.3648712779112399,Theory
81,11,1.47e-07,2.9e-08,0.0,Data
81,11,1.47e-07,2.9e-08,0.35630582727604615,Theory
82,11,1.47e-07,2.9e-08,0.0,Data
82,11,1.47e-07,2.9e-08,0.34817937629357365,Theory
83,11,1.47e-07,2.9e-08,0.0,Data
83,11,1.47e-07,2.9e-08,0.34046033119926805,Theory
84,11,1.47e-07,2.9e-08,0.0,Data
84,11,1.47e-07,2.9e-08,0.333080642942944,Theory
85,11,1.47e-07,2.9e-08,0.0,Data
85,11,1.47e-07,2.9e-08,0.3258919553747013,Theory
86,11,1.47e-07,2.9e-08,0.0,Data
86,11,1.47e-07,2.9e-08,0.3187697063188686,Theory
87,11,1.47e-07,2.9e-08,0.0,Data
87,11,1.47e-07,2.9e-08,0.3116363015443895,Theory
88,11,1.47e-07,2.9e-08,0.0,Data
88,11,1.47e-07,2.9e-08,0.30448954213869567,Theory
89,11,1.47e-07,2.9e-08,0.0,Data
89,11,1.47e-07,2.9e-08,0.297589990337993,Theory
90,11,1.47e-07,2.9e-08,1.0,Data
90,11,1.47e-07,2.9e-08,0.2911227159509321,Theory
91,11,1.47e-07,2.9e-08,0.0,Data
91,11,1.47e-07,2.9e-08,0.28489769673333315,Theory
92,11,1.47e-07,2.9e-08,0.0,Data
92,11,1.47e-07,2.9e-08,0.2787835541081342,Theory
93,11,1.47e-07,2.9e-08,1.0,Data
93,11,1.47e-07,2.9e-08,0.27279261375370983,Theory
94,11,1.47e-07,2.9e-08,0.0,Data
94,11,1.47e-07,2.9e-08,0.2670118679299547,Theory
95,11,1.47e-07,2.9e-08,0.0,Data
95,11,1.47e-07,2.9e-08,0.2614149603557552,Theory
96,11,1.47e-07,2.9e-08,0.0,Data
96,11,1.47e-07,2.9e-08,0.2559288313943462,Theory
97,11,1.47e-07,2.9e-08,0.0,Data
97,11,1.47e-07,2.9e-08,0.2504819231484521,Theory
98,11,1.47e-07,2.9e-08,0.0,Data
98,11,1.47e-07,2.9e-08,0.24531176660633675,Theory
99,11,1.47e-07,2.9e-08,1.0,Data
99,11,1.47e-07,2.9e-08,0.24045611254988591,Theory
100,11,1.47e-07,2.9e-08,0.0,Data
100,11,1.47e-07,2.9e-08,0.2359144903712455,Theory
101,11,1.47e-07,2.9e-08,0.0,Data
101,11,1.47e-07,2.9e-08,0.23164949320335793,Theory
102,11,1.47e-07,2.9e-08,0.0,Data
102,11,1.47e-07,2.9e-08,0.22751870670591887,Theory
103,11,1.47e-07,2.9e-08,0.0,Data
103,11,1.47e-07,2.9e-08,0.2233596105816908,Theory
104,11,1.47e-07,2.9e-08,0.0,Data
104,11,1.47e-07,2.9e-08,0.21920035141631686,Theory
105,11,1.47e-07,2.9e-08,0.0,Data
105,11,1.47e-07,2.9e-08,0.21513191398568107,Theory
106,11,1.47e-07,2.9e-08,1.0,Data
106,11,1.47e-07,2.9e-08,0.21127083488859966,Theory
107,11,1.47e-07,2.9e-08,0.0,Data
107,11,1.47e-07,2.9e-08,0.20751516863693972,Theory
108,11,1.47e-07,2.9e-08,0.0,Data
108,11,1.47e-07,2.9e-08,0.20379201443790046,Theory
109,11,1.47e-07,2.9e-08,0.0,Data
109,11,1.47e-07,2.9e-08,0.20003469028905704,Theory
110,11,1.47e-07,2.9e-08,0.0,Data
110,11,1.47e-07,2.9e-08,0.1963276416961442,Theory
111,11,1.47e-07,2.9e-08,0.0,Data
111,11,1.47e-07,2.9e-08,0.1928219985686129,Theory
112,11,1.47e-07,2.9e-08,0.0,Data
112,11,1.47e-07,2.9e-08,0.1894931546244911,Theory
113,11,1.47e-07,2.9e-08,0.0,Data
113,11,1.47e-07,2.9e-08,0.1862262022157413,Theory
114,11,1.47e-07,2.9e-08,0.0,Data
114,11,1.47e-07,2.9e-08,0.18300838631870736,Theory
115,11,1.47e-07,2.9e-08,0.0,Data
115,11,1.47e-07,2.9e-08,0.17997761366221407,Theory
116,11,1.47e-07,2.9e-08,0.0,Data
116,11,1.47e-07,2.9e-08,0.17709889827229366,Theory
117,11,1.47e-07,2.9e-08,0.0,Data
117,11,1.47e-07,2.9e-08,0.17426510861288344,Theory
118,11,1.47e-07,2.9e-08,0.0,Data
118,11,1.47e-07,2.9e-08,0.17152656366205934,Theory
119,11,1.47e-07,2.9e-08,0.0,Data
